player_name,birthday,age,height_m,weight_kg,imc,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
Amine Linganzi,1989-11-16,26,1.85,81.19,23.62,61.48,67.7,right,medium,high,43.7,48.61,59.78,60.3,48.35,52.57,48.48,48.0,56.13,60.65,59.17,67.39,63.0,65.13,61.09,61.22,72.22,73.91,71.96,46.65,65.7,62.39,51.57,63.39,48.83,54.61,59.22,55.04,9.78,16.22,11.0,9.61,15.39
Amine Mohamed Chermiti,1987-12-26,28,1.78,72.12,22.81,67.95,72.59,left,medium,low,52.73,67.86,59.64,64.77,66.95,71.55,66.64,66.18,44.09,70.36,76.59,76.36,84.32,67.23,73.14,68.09,55.59,61.14,58.86,61.09,69.09,36.91,69.18,63.0,65.82,19.27,27.73,31.64,14.09,05.09,13.09,05.09,05.09
Amir Abrashi,1990-03-27,26,1.73,71.21,23.87,62.16,68.87,right,medium,medium,55.35,45.48,36.0,64.81,33.9,57.61,45.23,44.48,58.42,62.48,71.39,70.39,73.42,60.45,79.77,66.77,61.29,75.16,63.87,46.0,77.16,56.1,59.0,51.84,53.35,64.19,53.35,54.19,15.29,15.29,12.29,12.29,11.29
Amir Spahic,1983-09-13,32,1.88,83.91,23.75,55.33,63.22,left,medium,medium,53.56,43.56,53.22,49.11,31.33,58.78,41.33,38.56,45.67,53.78,62.0,62.44,52.89,44.33,50.33,71.44,58.33,63.0,67.44,55.33,57.56,53.67,44.22,54.22,38.33,58.89,55.22,62.33,12.78,9.78,19.22,13.67,10.56
Ammar Jemal,1987-04-20,29,1.85,87.09,25.33,69.5,71.88,left,high,medium,55.25,21.0,65.88,53.88,34.0,41.25,36.75,37.5,52.0,53.88,63.12,66.0,58.12,67.88,63.5,58.88,81.5,74.5,84.5,50.75,76.88,63.25,51.25,53.62,36.5,68.12,69.5,69.0,14.0,9.0,15.0,13.0,12.0
Amoreirinha,1984-08-05,31,1.83,83.01,24.82,65.54,68.31,right,medium,medium,54.54,40.92,61.85,58.85,33.0,52.46,50.0,48.31,54.31,58.85,65.15,66.62,65.0,66.85,59.0,51.92,83.08,60.23,75.08,46.08,75.54,63.23,44.0,46.0,55.54,64.62,65.46,62.54,9.85,10.23,25.23,12.31,15.08
Amos Youga,1992-12-08,23,1.85,83.01,24.14,61.6,71.9,right,medium,medium,29.2,28.2,59.6,58.4,26.1,40.4,39.6,33.0,50.8,50.8,60.0,63.8,38.2,61.3,39.1,47.2,72.2,67.2,83.5,33.0,67.7,66.1,40.4,50.2,34.2,64.7,65.5,62.2,7.2,6.2,11.2,6.2,8.2
Amr Zaki,1983-04-01,33,1.85,78.02,22.69,71.0,73.0,right,medium,medium,56.0,72.29,72.29,56.14,66.0,64.71,59.0,56.0,26.0,71.43,77.0,77.14,66.0,60.0,65.0,79.14,76.0,72.43,77.71,71.14,66.86,39.86,63.14,61.0,71.14,25.0,28.14,25.0,7.0,8.0,15.0,11.0,11.0
Anaitz Arbilla,1987-05-15,29,1.78,74.84,23.67,68.75,72.06,right,medium,high,70.88,26.5,61.94,58.75,33.19,56.38,54.62,58.12,56.19,66.25,68.88,75.69,59.88,66.69,69.12,72.25,76.25,79.56,78.56,49.19,78.69,68.12,47.19,55.69,46.44,65.06,71.81,65.75,13.25,7.25,14.25,12.25,8.25
Anas Tahiri,1995-05-15,21,1.78,60.78,19.23,56.14,69.0,right,medium,medium,46.14,33.0,27.0,55.0,42.0,66.0,43.0,39.0,51.0,65.0,72.0,67.0,75.0,52.0,77.0,37.0,55.86,41.86,29.0,43.0,32.0,24.0,41.0,52.0,40.0,25.0,23.0,22.0,9.0,13.0,12.0,13.0,9.0
Anass Achahbar,1994-01-13,22,1.75,72.12,23.48,65.41,75.41,left,medium,low,49.91,66.14,53.64,67.68,70.91,75.82,69.41,53.27,53.64,79.05,74.86,69.05,79.64,60.5,82.64,62.5,62.05,56.27,51.5,59.77,39.45,24.45,63.36,67.41,60.45,17.0,30.18,19.55,10.27,13.27,9.27,6.27,14.27
Anastasios Donis,1996-08-29,19,1.78,73.94,23.39,60.09,76.0,right,medium,medium,41.36,62.09,57.36,53.36,62.36,65.45,46.36,40.36,37.36,60.82,73.18,69.55,59.73,55.55,74.45,57.36,62.0,64.18,49.91,63.18,38.36,23.18,56.36,49.36,68.36,22.36,22.45,23.36,7.36,13.36,11.36,14.36,10.36
Anatole Ngamukol,1988-01-15,28,1.78,69.85,22.1,63.56,65.56,right,high,medium,56.28,67.44,54.0,49.84,51.8,66.36,40.92,39.16,38.16,59.96,88.2,88.76,80.24,57.48,80.84,64.2,62.36,62.6,52.4,54.16,31.88,28.76,67.12,46.96,49.16,23.8,25.16,22.16,13.16,6.16,5.16,12.16,9.16
Anatoli Tymoschuk,1979-03-30,37,1.8,69.85,21.48,78.69,79.56,right,low,high,69.06,40.44,71.38,75.19,57.25,57.94,56.75,78.31,74.81,73.94,61.75,68.88,61.88,79.62,71.62,83.38,80.12,83.25,75.19,77.88,81.25,85.19,65.88,73.0,75.81,80.56,83.62,81.06,5.62,16.94,30.44,11.88,14.75
Ancelmo Junior,1990-04-03,26,1.8,74.84,23.01,64.67,66.67,right,medium,medium,59.33,48.33,45.33,74.33,49.33,66.33,63.33,53.33,71.33,67.33,68.0,68.0,65.0,51.33,65.0,66.33,57.0,54.0,60.0,67.33,42.33,47.33,52.33,70.33,56.33,41.33,50.33,51.33,7.33,10.33,7.33,11.33,13.33
Anco Jansen,1989-03-09,27,1.83,88.9,26.58,65.0,70.0,right,medium,medium,58.0,65.0,53.0,65.0,50.0,64.0,68.0,67.0,61.0,72.0,64.0,66.0,65.0,61.0,70.0,73.0,62.0,66.0,78.0,72.0,52.0,35.0,55.0,62.0,49.0,30.0,22.0,25.0,8.0,15.0,10.0,10.0,10.0
Ander Capa,1992-05-14,24,1.73,69.85,23.42,68.21,75.14,right,high,high,66.0,58.36,55.57,62.93,46.79,71.0,51.71,53.07,57.93,69.79,83.71,86.0,78.93,62.0,80.79,80.79,82.0,74.57,71.07,63.14,72.0,35.5,68.14,59.36,53.29,36.57,40.21,37.21,11.29,12.29,5.29,11.29,10.29
Ander Herrera,1989-08-14,26,1.83,73.03,21.84,77.73,82.59,right,high,medium,62.45,64.91,36.86,86.86,58.23,79.59,72.09,67.0,79.86,84.18,77.23,73.86,84.0,78.55,75.95,60.91,61.55,68.05,55.45,65.5,73.14,63.23,78.77,85.0,61.5,47.55,54.32,48.14,8.73,13.36,23.32,10.77,9.91
Ander Iturraspe,1989-03-08,27,1.88,74.84,21.18,75.33,78.71,right,high,medium,57.88,61.38,70.96,78.83,49.92,67.12,65.12,64.08,71.04,74.33,67.71,62.5,58.92,78.08,52.33,69.67,55.38,77.71,76.17,58.75,70.54,78.0,67.71,82.08,55.71,64.04,76.83,66.67,6.25,12.5,11.92,8.12,9.88
Anders Christiansen,1990-06-08,25,1.75,74.84,24.37,64.89,71.23,right,high,medium,57.0,54.23,49.94,67.86,57.91,65.89,62.49,62.31,65.54,68.23,71.34,71.11,72.09,65.06,78.83,61.09,63.03,70.29,50.14,59.17,71.09,53.71,64.51,64.06,60.49,55.11,58.94,55.43,15.26,5.26,7.26,5.26,8.26
Anders Konradsen,1990-07-18,25,1.83,76.2,22.78,68.29,76.57,right,high,high,63.05,57.24,56.33,67.95,58.29,66.81,52.71,52.0,62.86,70.38,66.1,73.95,71.24,71.52,69.76,71.1,69.62,85.81,67.9,64.43,64.52,58.33,66.19,69.33,48.29,59.86,62.38,57.9,7.29,6.29,11.43,13.29,15.29
Anders Lindegaard,1984-04-13,32,1.93,78.93,21.18,73.26,75.26,right,medium,medium,17.67,18.3,19.11,20.81,15.63,18.96,14.15,18.74,29.37,33.22,47.0,59.67,64.41,63.41,54.96,27.26,71.93,46.07,71.26,20.07,33.26,25.81,18.52,40.78,42.19,18.04,18.59,15.07,77.74,72.78,65.96,69.41,75.44
Anderson Carvalho,1990-05-20,26,1.75,66.22,21.56,64.14,68.86,left,medium,medium,41.36,47.93,60.36,66.36,44.07,60.07,45.36,49.36,59.43,63.14,64.14,64.57,67.43,63.5,72.43,66.5,80.29,72.86,66.43,56.07,72.36,67.86,59.07,52.07,56.36,64.93,66.36,64.07,9.36,6.36,5.36,9.36,6.36
Anderson Conceicao,1989-10-24,26,1.88,81.19,22.98,70.67,73.17,left,medium,medium,34.0,28.0,79.83,49.0,29.0,34.0,32.0,28.0,56.0,53.0,49.0,58.0,47.0,60.0,41.0,63.0,69.0,63.58,78.0,22.0,67.0,76.92,41.0,46.0,45.0,74.75,79.25,66.92,12.0,10.0,8.0,15.0,13.0
Anderson Correia,1991-05-06,25,1.78,68.04,21.52,68.0,72.83,left,high,medium,67.67,34.67,43.67,60.67,31.67,68.0,68.67,62.67,65.67,69.67,82.0,85.33,75.0,69.67,74.0,57.67,59.0,74.67,45.0,46.67,59.33,65.0,57.67,46.67,40.67,64.33,67.33,71.67,8.67,11.67,14.67,13.67,14.67
Anderson Esiti,1994-05-24,22,1.88,84.82,24.01,70.11,79.56,right,medium,high,36.44,32.44,65.44,69.0,40.44,63.44,40.44,33.44,63.44,65.67,50.0,52.0,53.0,62.78,41.0,70.89,70.44,76.89,89.67,59.22,88.67,73.78,45.44,50.89,54.44,65.0,75.11,65.0,9.44,9.44,8.44,13.44,12.44
Anderson Luis,1988-07-31,27,1.75,71.21,23.18,68.0,70.67,right,high,medium,68.07,51.6,64.87,66.2,24.2,62.2,42.6,54.2,49.2,63.0,72.6,71.6,72.0,64.2,71.0,64.2,70.33,72.27,67.4,52.2,68.6,62.07,50.2,58.93,56.0,68.8,71.6,72.47,7.2,12.2,10.2,11.2,5.2
Anderson Melo,1990-08-14,25,1.78,68.95,21.81,58.0,61.0,left,high,medium,53.0,70.0,45.0,47.0,50.0,69.0,54.0,47.0,41.0,62.0,71.0,78.0,57.0,35.0,70.0,73.0,48.0,53.0,47.0,45.0,29.0,22.0,53.0,52.0,62.0,23.0,32.0,26.0,9.0,11.0,8.0,10.0,12.0
Anderson Talisca,1994-02-01,22,1.88,72.12,20.41,72.6,79.91,left,medium,medium,63.46,67.06,59.06,75.51,65.6,71.77,66.03,77.37,74.26,74.0,71.11,74.0,72.94,71.46,57.6,76.83,38.69,72.51,65.94,70.94,66.77,51.89,73.66,73.23,65.89,43.23,57.2,47.94,12.29,10.29,12.29,11.29,9.29
Anderson,1988-01-10,28,1.88,86.18,24.39,71.3,76.1,right,medium,medium,46.3,31.7,73.85,67.8,51.5,62.15,48.1,38.85,57.4,67.7,69.85,69.6,67.3,69.95,65.55,62.8,71.7,65.8,73.7,38.3,64.85,68.55,37.6,56.6,47.4,71.4,74.45,70.75,11.5,8.5,19.8,10.1,14.9
Anderson,1988-04-13,28,1.75,68.95,22.45,76.75,80.71,left,medium,medium,70.89,59.79,66.82,82.5,57.86,81.68,81.0,60.68,78.5,83.5,79.96,78.75,78.32,74.93,78.82,78.18,73.64,63.29,70.29,61.07,68.96,69.5,74.57,77.39,65.57,60.21,67.07,66.21,11.36,12.86,27.46,10.54,13.64
Andi Lila,1986-02-12,30,1.83,78.93,23.6,62.0,63.2,right,medium,medium,59.0,25.0,35.0,55.0,23.0,23.0,55.0,41.0,45.0,43.0,64.0,70.0,41.0,64.0,53.0,50.0,74.0,74.0,72.0,43.0,71.0,63.0,40.0,46.0,32.0,62.0,69.0,66.0,15.0,14.0,8.0,13.0,12.0
Andile Jali,1990-04-10,26,1.73,66.22,22.2,69.79,75.96,right,medium,medium,62.17,50.25,41.25,75.29,50.42,71.12,57.67,63.83,72.0,72.58,74.17,72.92,68.88,70.46,74.33,57.58,57.58,72.83,57.83,66.75,60.12,68.5,61.42,69.83,58.71,66.33,65.88,47.67,12.58,7.67,15.08,13.17,15.0
Andoni Iraola,1982-06-22,33,1.83,73.94,22.11,77.77,78.5,right,high,medium,82.27,57.8,58.97,71.93,49.87,74.83,79.37,62.33,75.77,77.5,77.4,78.5,72.47,80.6,69.93,70.63,69.67,85.43,76.47,66.73,74.77,79.43,72.07,72.63,64.53,78.67,77.33,80.03,14.3,14.9,17.9,10.73,7.33
Andras Gosztonyi,1990-11-07,25,1.83,79.83,23.87,64.0,67.67,right,high,medium,64.0,55.0,57.0,59.0,48.0,68.22,52.0,66.0,54.0,62.0,78.44,81.0,62.0,70.0,63.0,64.67,52.0,63.0,58.22,66.44,44.22,32.0,54.0,62.0,58.0,37.0,34.0,28.0,10.0,13.0,11.0,6.0,11.0
Andraz Kirm,1984-09-06,31,1.83,73.03,21.84,66.71,73.25,right,high,low,65.96,60.08,59.29,62.38,69.71,65.54,74.04,67.79,64.33,71.04,75.29,69.33,75.5,66.96,71.88,66.71,72.25,82.38,64.0,63.88,44.0,48.46,64.25,63.21,56.38,48.58,53.54,52.04,11.79,11.29,19.67,13.54,10.54
Andre Almeida,1990-09-10,25,1.85,71.21,20.71,71.19,77.86,right,medium,medium,70.62,40.22,66.97,71.22,44.22,66.22,62.46,41.22,68.14,69.0,67.54,69.14,67.0,70.38,65.35,62.19,68.76,74.08,71.81,62.22,70.68,72.59,61.0,63.41,42.54,73.89,74.62,71.38,13.22,5.22,9.3,11.22,7.22
Andre Andre,1989-08-26,26,1.75,64.86,21.12,74.45,80.0,right,high,high,65.15,65.64,58.64,79.27,60.36,71.58,72.3,56.27,75.55,76.52,73.09,69.39,72.52,76.3,73.91,74.58,65.45,84.12,61.64,70.36,73.3,71.27,71.24,74.88,74.0,59.18,68.94,60.73,8.27,10.27,14.27,8.27,6.27
Andre Anguissa,1995-11-16,20,1.83,74.84,22.38,55.89,67.89,right,medium,medium,42.44,39.44,50.44,64.44,42.44,52.44,44.44,41.44,58.44,56.44,66.0,69.0,55.78,52.44,61.0,54.44,63.0,62.0,64.67,42.44,60.44,56.11,51.44,48.44,52.44,51.67,60.44,56.44,10.44,10.44,8.44,7.44,10.44
Andre Auras,1991-04-22,25,1.83,77.11,23.06,58.0,65.0,right,medium,medium,48.0,36.0,58.0,74.0,44.0,57.0,45.0,45.0,64.0,58.0,65.0,70.0,56.5,56.0,59.0,58.0,64.0,62.0,67.5,47.0,62.0,47.0,55.0,48.0,45.0,53.0,53.0,52.0,6.0,6.0,15.0,12.0,7.0
Andre Ayew,1989-12-17,26,1.75,72.12,23.48,75.92,81.21,left,high,medium,78.17,69.75,74.67,75.71,63.12,77.08,68.33,56.29,65.08,78.29,78.38,78.21,82.21,74.92,76.33,72.12,81.88,80.79,67.12,71.0,68.42,59.5,71.79,72.58,65.5,45.96,51.21,62.62,9.71,8.42,18.67,9.21,15.54
Andre Bahia,1983-11-24,32,1.83,79.83,23.87,70.4,71.93,left,medium,medium,37.4,35.6,74.53,53.87,41.0,46.6,22.93,41.8,57.67,58.67,64.6,65.93,68.93,70.93,65.33,46.07,80.53,76.0,74.0,42.8,69.27,69.27,42.8,61.27,57.2,69.67,73.8,68.33,8.8,14.6,30.27,14.73,17.07
Andre Bikey,1985-01-08,31,1.83,79.83,23.87,68.83,72.0,right,medium,high,39.42,36.42,60.42,62.17,34.0,49.42,33.0,48.25,59.42,58.5,75.5,74.75,58.0,44.5,70.5,65.08,75.17,75.17,85.75,44.42,83.83,62.75,47.17,58.92,39.83,66.33,71.0,70.83,11.67,13.33,31.25,17.33,13.42
Andre Biyogo Poko,1993-03-07,23,1.73,72.12,24.18,67.32,75.05,right,medium,high,47.91,53.09,58.36,69.0,39.09,68.09,40.18,49.18,63.32,65.95,74.32,74.27,70.77,68.45,78.0,62.45,66.18,79.27,63.45,48.18,82.23,67.5,62.45,60.0,52.18,67.32,65.27,59.27,13.18,13.18,12.18,14.18,10.18
Andre Blackman,1990-11-10,25,1.8,74.84,23.01,58.11,62.0,left,high,medium,58.89,33.0,43.0,57.78,36.0,60.22,41.0,30.0,51.0,56.0,80.33,81.11,63.0,62.0,61.0,60.67,71.0,73.0,71.0,53.0,66.0,63.0,57.11,48.0,31.0,49.78,54.11,50.11,9.0,8.0,6.0,9.0,8.0
Andre Bukia,1995-03-03,21,1.73,64.86,21.74,64.2,74.2,left,medium,medium,54.0,64.0,49.0,53.0,55.0,68.0,46.0,39.0,48.0,69.0,82.0,79.4,61.6,66.0,82.8,73.0,48.0,66.0,43.6,42.0,56.0,21.0,67.0,54.0,59.0,23.0,33.0,27.0,8.0,9.0,6.0,10.0,9.0
Andre Carrillo,1991-06-14,24,1.8,73.03,22.45,77.24,83.48,right,high,medium,73.88,70.96,67.52,72.6,70.32,82.6,78.0,50.24,61.6,78.04,87.68,89.88,85.24,76.44,76.24,77.52,70.6,72.48,65.16,74.88,49.44,24.32,74.28,71.6,66.64,20.56,27.6,24.32,10.32,13.32,12.32,11.32,6.32
Andre Castro,1988-04-02,28,1.8,74.84,23.01,72.05,76.45,right,medium,medium,62.1,59.6,45.5,74.9,59.3,71.0,70.85,54.35,74.15,75.5,73.7,72.85,75.1,71.85,67.7,78.35,67.25,75.6,71.8,72.4,76.4,64.05,69.8,72.95,63.8,60.25,63.8,57.7,6.0,16.4,23.4,8.4,14.0
Andre Claro,1991-03-31,25,1.83,74.84,22.38,67.56,73.44,right,medium,medium,63.67,63.0,55.11,62.44,66.22,70.44,66.89,41.22,56.22,69.44,73.0,76.22,68.0,70.67,61.0,65.44,67.0,61.11,67.0,70.56,36.67,23.22,65.67,59.56,61.56,28.22,26.22,35.22,12.22,14.22,8.22,6.22,15.22
Andre Costa,1992-11-27,23,1.83,73.03,21.84,58.5,65.62,right,medium,medium,51.0,63.5,56.0,54.0,62.5,61.25,58.75,50.0,46.0,62.75,73.0,70.0,69.0,51.5,68.0,66.75,53.0,64.0,51.75,61.0,50.75,45.62,58.0,57.0,62.62,46.38,44.0,46.0,8.0,15.0,7.0,11.0,10.0
Andre Dias,1992-04-18,24,1.73,71.21,23.87,55.11,66.44,left,medium,medium,50.67,20.0,36.22,43.67,16.0,45.0,33.0,31.0,39.33,50.67,75.33,73.67,71.0,59.0,70.0,28.67,63.67,65.22,61.67,24.67,62.0,52.67,37.0,32.33,39.0,55.0,56.44,54.78,6.0,9.0,13.0,7.0,13.0
Andre Dias,1979-05-15,37,1.83,79.83,23.87,77.73,80.73,right,low,high,41.82,39.05,76.59,60.73,57.32,43.41,37.0,43.09,58.32,55.86,65.18,65.27,60.73,73.77,63.5,72.64,80.95,62.23,83.32,52.41,76.86,78.77,48.32,56.95,56.73,81.41,82.05,78.82,9.18,16.36,20.5,13.32,10.36
Andre Fontes,1985-05-27,30,1.78,73.03,23.1,65.67,68.17,right,medium,medium,60.5,51.5,64.67,71.5,46.17,67.67,60.17,57.67,64.5,65.67,68.0,66.0,67.0,69.42,72.0,62.67,68.0,76.5,63.83,60.5,63.17,53.83,65.17,69.5,64.0,49.17,57.67,51.17,12.17,7.17,17.5,9.17,5.17
Andre Geraldes,1991-05-02,25,1.8,69.85,21.48,67.0,73.21,right,medium,medium,69.29,35.29,56.43,62.57,34.29,64.14,52.86,35.29,46.57,62.86,76.43,79.0,70.0,65.86,70.86,43.0,66.86,72.86,62.5,31.29,62.57,66.14,56.86,50.0,47.29,66.79,69.21,68.5,8.29,11.29,10.29,7.29,6.29
Andre Gomes,1993-07-30,22,1.88,83.91,23.75,73.68,83.35,right,medium,medium,53.94,61.68,68.77,79.29,54.97,74.84,63.1,59.94,75.39,76.29,61.06,65.39,60.94,70.1,50.81,75.35,54.06,71.74,80.87,68.58,76.61,70.0,66.71,74.84,53.68,62.26,70.32,60.23,11.23,8.23,5.23,13.23,7.23
Andre Hahn,1990-08-13,25,1.85,79.83,23.22,69.23,75.35,right,medium,high,72.29,67.06,50.26,67.52,59.65,68.03,54.94,49.35,62.39,68.61,74.03,82.0,68.45,67.13,65.77,73.42,75.97,81.45,76.74,61.13,66.84,35.55,67.42,60.45,45.52,35.16,42.26,32.19,13.03,13.03,12.03,14.03,10.03
Andre Hainault,1986-06-17,29,1.83,79.83,23.87,64.19,67.56,right,low,high,55.5,38.06,63.56,54.88,39.06,51.0,56.06,41.06,45.62,57.25,64.56,60.38,62.38,66.31,66.62,59.06,77.62,67.75,75.25,45.56,76.75,65.88,52.81,57.44,59.56,65.0,61.06,60.56,11.56,10.31,18.31,16.31,8.81
Andre Hoffmann,1993-02-28,23,1.88,83.91,23.75,66.95,76.79,right,medium,medium,41.16,24.0,69.58,61.37,19.37,48.26,26.89,27.37,55.26,60.11,61.53,51.53,58.21,65.95,59.32,51.0,57.05,67.58,76.32,28.89,65.26,65.95,43.05,49.74,37.58,69.58,70.95,65.68,5.11,13.11,7.11,8.11,8.11
Andre Horta,1996-11-07,19,1.68,57.15,20.34,63.55,76.64,right,high,low,43.45,48.91,51.45,69.64,51.45,71.82,70.45,49.45,63.82,70.82,75.91,71.45,86.0,62.45,86.91,68.18,62.0,59.91,31.0,60.0,47.0,49.45,52.09,63.64,54.45,47.45,48.91,47.27,5.45,14.45,14.45,9.45,7.45
Andre Leao,1985-05-20,31,1.85,78.02,22.69,69.52,72.74,right,medium,medium,57.83,52.52,61.7,72.13,50.17,59.09,55.17,50.87,67.87,68.04,63.65,59.7,63.0,69.74,61.09,62.26,71.74,77.26,76.83,56.87,68.04,71.22,60.78,67.04,50.39,62.57,65.09,59.52,7.26,15.61,9.43,9.22,10.13
Andre Lenz,1973-11-19,42,1.9,92.99,25.62,71.0,73.67,right,medium,medium,16.33,15.22,17.44,23.0,7.67,15.78,9.67,16.89,39.67,18.44,35.0,35.0,56.0,57.44,40.89,31.0,64.22,32.33,64.44,16.33,53.0,39.22,19.67,31.44,41.78,16.33,15.78,9.67,70.78,72.67,53.0,75.67,71.78
Andre Luiz,1980-01-27,36,1.85,88.0,25.59,71.57,72.36,right,medium,high,41.86,32.43,76.14,54.14,41.0,31.43,50.0,33.64,51.43,57.29,58.57,58.0,57.29,57.71,63.57,63.14,75.0,72.43,82.0,38.0,78.93,57.5,54.86,58.29,70.57,73.57,72.93,71.43,8.0,10.43,23.14,15.57,15.93
Andre Marques,1987-08-01,28,1.85,76.2,22.16,66.1,70.14,left,medium,medium,64.57,46.62,63.76,63.81,47.19,60.9,60.52,54.19,62.57,63.43,65.14,61.67,66.67,65.19,66.43,62.67,79.62,71.57,73.0,56.62,65.95,67.48,56.9,63.19,61.33,66.1,68.33,67.48,8.9,12.52,24.67,15.57,13.76
Andre Martins,1990-01-21,26,1.7,62.14,21.46,73.24,80.05,right,medium,medium,70.1,64.33,64.05,76.24,64.52,78.67,74.38,70.62,71.1,78.1,82.71,77.62,88.81,79.62,90.71,66.14,64.95,72.24,35.1,65.24,59.76,63.48,74.48,76.19,65.14,45.38,56.76,45.67,15.24,9.24,7.24,8.24,14.24
Andre Micael,1989-02-04,27,1.88,83.01,23.5,64.83,69.28,right,low,medium,33.22,21.22,67.78,47.56,31.22,34.22,29.22,28.22,37.06,49.72,56.78,57.5,43.5,60.39,52.0,41.22,69.5,60.44,76.5,27.22,64.72,63.78,24.22,30.22,44.22,64.22,68.11,64.28,8.22,7.22,11.22,14.22,6.22
Andre Mijatovic,1979-12-03,36,1.9,79.83,22.0,68.09,70.0,right,medium,medium,29.13,50.65,76.43,53.61,22.43,25.13,22.22,23.48,40.09,47.87,37.78,38.26,35.17,63.09,53.35,54.22,64.52,47.43,79.48,35.96,72.57,63.35,27.61,49.52,41.35,68.26,70.7,65.7,6.3,15.83,12.78,8.39,14.35
Andre Moreira,1995-12-02,20,1.96,84.82,22.17,68.17,81.67,right,medium,medium,17.67,18.33,16.33,23.67,16.33,16.33,19.67,18.33,24.67,20.0,47.0,49.0,35.0,58.67,45.0,21.67,51.0,41.33,69.0,19.67,26.67,21.0,17.0,41.0,23.67,16.33,19.67,20.67,68.0,68.67,64.67,70.83,70.5
Andre Ooijer,1974-07-11,41,1.85,83.01,24.14,73.67,76.33,right,medium,medium,43.0,43.89,77.89,68.44,31.78,44.67,38.0,37.22,58.0,66.56,56.44,61.0,51.22,74.11,64.33,48.78,69.0,65.78,74.11,50.89,72.0,75.89,58.89,64.78,64.33,75.22,74.44,69.0,9.0,12.22,37.56,12.22,16.22
Andre Pinto,1989-10-05,26,1.93,86.18,23.13,69.68,75.14,right,medium,medium,43.18,32.5,67.45,57.41,39.18,40.64,48.18,59.59,49.09,58.36,54.41,56.41,47.55,67.86,42.09,65.64,41.27,67.32,83.45,53.45,73.45,69.64,37.23,53.91,46.0,70.5,72.64,70.86,13.09,13.68,10.36,11.95,11.95
Andre Ramalho Silva,1992-02-16,24,1.83,81.19,24.28,68.4,76.15,right,medium,medium,44.15,45.25,72.9,67.15,41.25,60.5,51.25,51.45,65.5,67.1,58.45,61.2,64.05,66.35,60.75,67.55,84.5,58.0,75.2,58.3,59.9,69.2,58.25,66.9,41.25,65.15,69.2,65.65,6.25,11.25,13.25,12.25,14.25
Andre Santos,1989-03-02,27,1.78,74.84,23.67,69.9,75.65,right,medium,medium,66.9,55.6,55.45,72.35,57.75,69.8,73.6,62.45,74.4,73.8,71.3,70.4,74.1,68.9,69.25,74.05,70.55,73.45,65.1,70.7,61.75,63.45,60.35,72.8,53.6,57.15,65.05,64.35,5.4,15.5,19.7,9.55,10.4
Andre Santos,1983-03-08,33,1.8,73.94,22.73,73.83,76.5,left,high,medium,77.29,63.92,64.54,78.46,61.67,74.0,67.0,72.88,72.62,76.25,74.12,75.25,78.21,77.71,68.25,80.5,70.25,69.46,74.92,78.54,67.04,70.83,70.04,74.04,75.08,68.17,69.67,74.96,7.42,10.25,23.71,8.58,7.92
Andre Schuerrle,1990-11-06,25,1.83,73.94,22.11,77.3,83.04,right,medium,medium,73.57,77.48,62.43,77.17,77.13,81.48,76.09,67.0,65.91,75.74,88.78,83.91,83.0,79.7,77.0,80.57,72.61,74.48,62.0,80.7,59.65,46.65,76.91,74.39,76.48,23.43,34.0,41.61,6.48,12.57,19.17,10.83,13.43
Andre Silva,1995-11-06,20,1.85,78.93,22.96,70.0,84.75,right,high,high,34.0,69.0,68.0,49.0,65.0,66.0,71.0,33.0,40.0,69.0,75.75,78.25,69.0,72.0,60.0,78.0,68.0,70.38,77.25,52.0,75.0,41.0,70.38,58.0,73.0,24.0,42.0,17.0,14.0,13.0,7.0,11.0,8.0
Andre Simoes,1989-12-16,26,1.78,73.94,23.39,68.83,74.33,right,medium,medium,69.25,52.5,66.67,69.5,59.0,66.0,61.17,44.0,69.67,67.5,79.0,84.0,75.0,72.5,74.0,69.0,65.67,87.17,63.0,61.67,60.0,64.33,62.17,67.67,60.67,60.0,67.0,68.0,10.0,14.0,13.0,11.0,5.0
Andre Sousa,1990-07-09,25,1.8,78.02,23.99,68.55,71.45,left,medium,medium,66.0,58.0,55.0,73.36,57.0,67.0,64.0,55.0,68.73,71.73,68.0,66.0,70.0,66.27,65.0,69.36,54.36,69.82,72.55,60.09,63.73,65.18,67.0,68.0,59.0,57.64,64.18,56.0,15.0,8.0,6.0,8.0,8.0
Andre Vilas Boas,1983-06-04,32,1.85,79.83,23.22,66.75,67.5,right,low,medium,50.11,37.61,63.11,63.68,35.11,55.89,54.54,50.11,63.96,62.89,56.54,57.0,61.75,63.04,62.43,50.11,72.79,73.79,77.93,50.18,73.18,68.29,46.64,55.14,53.75,65.61,66.89,60.68,8.11,15.75,15.0,14.86,7.71
