country_name,league_name,season,stage,date,home_team_long_name,home_short_long_name,away_team_long_name,away_short_long_name,home_team_goal,away_team_goal,total_goal,B365H,B365D,B365A
England,England Premier League,2010/2011,15,2010-11-27,Fulham,FUL,Birmingham City,BIR,1,1,2,2.0,3.3,4.0
England,England Premier League,2010/2011,15,2010-11-27,Bolton Wanderers,BOL,Blackpool,BLA,2,2,4,1.57,4.2,5.5
England,England Premier League,2010/2011,15,2010-11-27,Stoke City,STK,Manchester City,MCI,1,1,2,3.4,3.25,2.2
England,England Premier League,2010/2011,16,2010-12-04,Arsenal,ARS,Fulham,FUL,2,1,3,1.29,5.25,12.0
England,England Premier League,2010/2011,16,2010-12-06,Liverpool,LIV,Aston Villa,AVL,3,0,3,1.62,3.75,6.0
England,England Premier League,2010/2011,16,2010-12-05,Sunderland,SUN,West Ham United,WHU,1,0,1,1.83,3.5,4.5
England,England Premier League,2010/2011,16,2010-12-04,Manchester City,MCI,Bolton Wanderers,BOL,1,0,1,1.53,4.0,6.5
England,England Premier League,2010/2011,16,2010-12-04,Blackburn Rovers,BLB,Wolverhampton Wanderers,WOL,3,0,3,1.73,3.6,5.0
England,England Premier League,2010/2011,16,2010-12-04,Birmingham City,BIR,Tottenham Hotspur,TOT,1,1,2,3.5,3.4,2.1
England,England Premier League,2010/2011,16,2010-12-05,West Bromwich Albion,WBA,Newcastle United,NEW,3,1,4,2.25,3.3,3.25
England,England Premier League,2010/2011,16,2011-01-25,Blackpool,BLA,Manchester United,MUN,2,3,5,8.0,5.0,1.36
England,England Premier League,2010/2011,16,2010-12-04,Wigan Athletic,WIG,Stoke City,STK,2,2,4,2.75,3.2,2.63
England,England Premier League,2010/2011,16,2010-12-04,Chelsea,CHE,Everton,EVE,1,1,2,1.36,4.75,9.0
England,England Premier League,2010/2011,17,2010-12-13,Manchester United,MUN,Arsenal,ARS,1,0,1,2.0,3.4,3.8
England,England Premier League,2010/2011,17,2010-12-12,Tottenham Hotspur,TOT,Chelsea,CHE,1,1,2,2.8,3.25,2.6
England,England Premier League,2010/2011,17,2010-12-11,West Ham United,WHU,Manchester City,MCI,1,3,4,4.5,3.6,1.8
England,England Premier League,2010/2011,17,2010-12-11,Aston Villa,AVL,West Bromwich Albion,WBA,2,1,3,2.1,3.3,3.6
England,England Premier League,2010/2011,17,2010-12-11,Everton,EVE,Wigan Athletic,WIG,0,0,0,1.4,4.5,9.0
England,England Premier League,2010/2011,17,2010-12-11,Newcastle United,NEW,Liverpool,LIV,3,1,4,3.8,3.4,2.0
England,England Premier League,2010/2011,17,2010-12-12,Wolverhampton Wanderers,WOL,Birmingham City,BIR,1,0,1,2.4,3.25,3.0
England,England Premier League,2010/2011,17,2010-12-11,Fulham,FUL,Sunderland,SUN,0,0,0,2.2,3.25,3.4
England,England Premier League,2010/2011,17,2010-12-12,Bolton Wanderers,BOL,Blackburn Rovers,BLB,2,1,3,2.0,3.3,4.0
England,England Premier League,2010/2011,17,2010-12-11,Stoke City,STK,Blackpool,BLA,0,1,1,1.62,4.0,5.5
England,England Premier League,2010/2011,18,2011-02-23,Arsenal,ARS,Stoke City,STK,1,0,1,1.3,5.25,10.0
England,England Premier League,2010/2011,18,2011-01-26,Liverpool,LIV,Fulham,FUL,1,0,1,1.53,3.8,7.0
England,England Premier League,2010/2011,18,2010-12-18,Sunderland,SUN,Bolton Wanderers,BOL,1,0,1,2.2,3.2,3.5
England,England Premier League,2010/2011,18,2010-12-20,Manchester City,MCI,Everton,EVE,1,2,3,1.73,3.6,5.0
England,England Premier League,2010/2011,18,2010-12-18,Blackburn Rovers,BLB,West Ham United,WHU,1,1,2,1.8,3.6,4.5
England,England Premier League,2010/2011,18,2011-02-15,Birmingham City,BIR,Newcastle United,NEW,0,2,2,2.6,3.2,2.8
England,England Premier League,2010/2011,18,2011-02-20,West Bromwich Albion,WBA,Wolverhampton Wanderers,WOL,1,1,2,1.85,3.4,4.5
England,England Premier League,2010/2011,18,2011-02-22,Blackpool,BLA,Tottenham Hotspur,TOT,3,1,4,4.0,3.6,1.91
England,England Premier League,2010/2011,18,2011-01-25,Wigan Athletic,WIG,Aston Villa,AVL,1,2,3,3.2,3.25,2.3
England,England Premier League,2010/2011,18,2011-03-01,Chelsea,CHE,Manchester United,MUN,2,1,3,2.2,3.2,3.6
England,England Premier League,2010/2011,19,2010-12-26,Manchester United,MUN,Sunderland,SUN,2,0,2,1.29,5.5,11.0
England,England Premier League,2010/2011,19,2010-12-27,Arsenal,ARS,Chelsea,CHE,3,1,4,2.63,3.2,2.75
England,England Premier League,2010/2011,19,2010-12-26,Aston Villa,AVL,Tottenham Hotspur,TOT,1,2,3,3.2,3.3,2.3
England,England Premier League,2010/2011,19,2011-03-09,Everton,EVE,Birmingham City,BIR,1,1,2,1.53,4.0,6.5
England,England Premier League,2010/2011,19,2010-12-26,Newcastle United,NEW,Manchester City,MCI,1,3,4,3.25,3.25,2.25
England,England Premier League,2010/2011,19,2010-12-26,Wolverhampton Wanderers,WOL,Wigan Athletic,WIG,1,2,3,2.1,3.3,3.6
England,England Premier League,2010/2011,19,2010-12-26,Blackburn Rovers,BLB,Stoke City,STK,0,2,2,2.3,3.2,3.2
England,England Premier League,2010/2011,19,2010-12-26,Fulham,FUL,West Ham United,WHU,1,3,4,1.91,3.4,4.2
England,England Premier League,2010/2011,19,2010-12-26,Bolton Wanderers,BOL,West Bromwich Albion,WBA,2,0,2,2.1,3.25,3.75
England,England Premier League,2010/2011,19,2011-01-12,Blackpool,BLA,Liverpool,LIV,2,1,3,3.8,3.75,1.91
England,England Premier League,2010/2011,2,2010-08-21,Arsenal,ARS,Blackpool,BLA,6,0,6,1.17,7.0,19.0
England,England Premier League,2010/2011,2,2010-08-21,West Ham United,WHU,Bolton Wanderers,BOL,1,3,4,2.25,3.3,3.25
England,England Premier League,2010/2011,2,2010-08-21,Everton,EVE,Wolverhampton Wanderers,WOL,1,1,2,1.5,4.0,7.0
England,England Premier League,2010/2011,2,2010-08-22,Newcastle United,NEW,Aston Villa,AVL,6,0,6,3.2,3.25,2.3
England,England Premier League,2010/2011,2,2010-08-23,Manchester City,MCI,Liverpool,LIV,3,0,3,2.38,3.25,3.1
England,England Premier League,2010/2011,2,2010-08-22,Fulham,FUL,Manchester United,MUN,2,2,4,6.0,4.0,1.57
England,England Premier League,2010/2011,2,2010-08-21,Birmingham City,BIR,Blackburn Rovers,BLB,2,1,3,2.2,3.25,3.4
England,England Premier League,2010/2011,2,2010-08-21,West Bromwich Albion,WBA,Sunderland,SUN,1,0,1,2.5,3.25,2.88
England,England Premier League,2010/2011,2,2010-08-21,Stoke City,STK,Tottenham Hotspur,TOT,1,2,3,3.4,3.3,2.2
England,England Premier League,2010/2011,2,2010-08-21,Wigan Athletic,WIG,Chelsea,CHE,0,6,6,15.0,6.0,1.22
England,England Premier League,2010/2011,20,2010-12-29,Liverpool,LIV,Wolverhampton Wanderers,WOL,0,1,1,1.33,5.0,10.0
England,England Premier League,2010/2011,20,2010-12-28,Sunderland,SUN,Blackpool,BLA,0,2,2,1.62,3.75,6.0
England,England Premier League,2010/2011,20,2010-12-28,Tottenham Hotspur,TOT,Newcastle United,NEW,2,0,2,1.53,4.0,6.5
England,England Premier League,2010/2011,20,2010-12-28,West Ham United,WHU,Everton,EVE,1,1,2,3.4,3.2,2.25
England,England Premier League,2010/2011,20,2010-12-28,Manchester City,MCI,Aston Villa,AVL,4,0,4,1.44,4.2,8.0
England,England Premier League,2010/2011,20,2010-12-28,Birmingham City,BIR,Manchester United,MUN,1,1,2,6.5,4.33,1.5
England,England Premier League,2010/2011,20,2010-12-28,West Bromwich Albion,WBA,Blackburn Rovers,BLB,1,3,4,1.83,3.5,4.5
England,England Premier League,2010/2011,20,2010-12-28,Stoke City,STK,Fulham,FUL,0,2,2,1.83,3.4,4.75
England,England Premier League,2010/2011,20,2010-12-29,Wigan Athletic,WIG,Arsenal,ARS,2,2,4,6.5,4.2,1.5
England,England Premier League,2010/2011,20,2010-12-29,Chelsea,CHE,Bolton Wanderers,BOL,1,0,1,1.29,5.5,11.0
England,England Premier League,2010/2011,21,2011-01-01,Liverpool,LIV,Bolton Wanderers,BOL,2,1,3,1.7,3.75,5.0
England,England Premier League,2010/2011,21,2011-01-01,Sunderland,SUN,Blackburn Rovers,BLB,3,0,3,1.83,3.5,4.5
England,England Premier League,2010/2011,21,2011-01-01,Tottenham Hotspur,TOT,Fulham,FUL,1,0,1,1.4,4.5,8.5
England,England Premier League,2010/2011,21,2011-01-01,West Ham United,WHU,Wolverhampton Wanderers,WOL,2,0,2,2.0,3.4,3.8
England,England Premier League,2010/2011,21,2011-01-01,Manchester City,MCI,Blackpool,BLA,1,0,1,1.29,5.5,10.0
England,England Premier League,2010/2011,21,2011-01-01,Birmingham City,BIR,Arsenal,ARS,0,3,3,5.5,3.6,1.67
England,England Premier League,2010/2011,21,2011-01-01,West Bromwich Albion,WBA,Manchester United,MUN,1,2,3,6.0,4.2,1.53
England,England Premier League,2010/2011,21,2011-01-01,Stoke City,STK,Everton,EVE,2,0,2,2.63,3.2,2.75
England,England Premier League,2010/2011,21,2011-01-02,Wigan Athletic,WIG,Newcastle United,NEW,0,1,1,2.5,3.2,2.9
England,England Premier League,2010/2011,21,2011-01-02,Chelsea,CHE,Aston Villa,AVL,3,3,6,1.25,5.5,13.0
England,England Premier League,2010/2011,22,2011-01-04,Manchester United,MUN,Stoke City,STK,2,1,3,1.25,5.75,12.0
England,England Premier League,2010/2011,22,2011-01-05,Arsenal,ARS,Manchester City,MCI,0,0,0,1.91,3.6,4.0
England,England Premier League,2010/2011,22,2011-01-05,Wolverhampton Wanderers,WOL,Chelsea,CHE,1,0,1,8.0,4.2,1.44
England,England Premier League,2010/2011,22,2011-01-05,Bolton Wanderers,BOL,Wigan Athletic,WIG,1,1,2,1.73,3.6,5.0
England,England Premier League,2010/2011,22,2011-01-04,Blackpool,BLA,Birmingham City,BIR,1,2,3,2.3,3.25,3.25
England,England Premier League,2010/2011,22,2011-01-05,Aston Villa,AVL,Sunderland,SUN,0,1,1,2.2,3.25,3.4
England,England Premier League,2010/2011,22,2011-01-05,Everton,EVE,Tottenham Hotspur,TOT,2,1,3,2.63,3.25,2.75
England,England Premier League,2010/2011,22,2011-01-05,Newcastle United,NEW,West Ham United,WHU,5,0,5,1.83,3.6,4.33
England,England Premier League,2010/2011,22,2011-01-05,Blackburn Rovers,BLB,Liverpool,LIV,3,1,4,3.4,3.25,2.2
England,England Premier League,2010/2011,22,2011-01-04,Fulham,FUL,West Bromwich Albion,WBA,3,0,3,2.2,3.25,3.4
England,England Premier League,2010/2011,23,2011-01-16,Liverpool,LIV,Everton,EVE,2,2,4,2.2,3.2,3.5
England,England Premier League,2010/2011,23,2011-01-16,Sunderland,SUN,Newcastle United,NEW,1,1,2,2.2,3.25,3.4
England,England Premier League,2010/2011,23,2011-01-16,Tottenham Hotspur,TOT,Manchester United,MUN,0,0,0,2.88,3.3,2.5
England,England Premier League,2010/2011,23,2011-01-15,West Ham United,WHU,Arsenal,ARS,0,3,3,6.0,4.0,1.57
England,England Premier League,2010/2011,23,2011-01-15,Manchester City,MCI,Wolverhampton Wanderers,WOL,4,3,7,1.33,5.0,10.0
England,England Premier League,2010/2011,23,2011-01-16,Birmingham City,BIR,Aston Villa,AVL,1,1,2,2.4,3.2,3.1
England,England Premier League,2010/2011,23,2011-01-15,West Bromwich Albion,WBA,Blackpool,BLA,3,2,5,1.8,3.6,4.5
England,England Premier League,2010/2011,23,2011-01-15,Stoke City,STK,Bolton Wanderers,BOL,2,0,2,2.1,3.25,3.75
England,England Premier League,2010/2011,23,2011-01-15,Wigan Athletic,WIG,Fulham,FUL,1,1,2,2.5,3.25,2.88
England,England Premier League,2010/2011,23,2011-01-15,Chelsea,CHE,Blackburn Rovers,BLB,2,0,2,1.29,5.5,11.0
England,England Premier League,2010/2011,24,2011-01-22,Manchester United,MUN,Birmingham City,BIR,5,0,5,1.2,6.5,15.0
England,England Premier League,2010/2011,24,2011-01-22,Arsenal,ARS,Wigan Athletic,WIG,3,0,3,1.2,6.5,15.0
England,England Premier League,2010/2011,24,2011-01-22,Aston Villa,AVL,Manchester City,MCI,1,0,1,3.5,3.4,2.1
England,England Premier League,2010/2011,24,2011-01-22,Everton,EVE,West Ham United,WHU,2,2,4,1.5,4.0,7.5
England,England Premier League,2010/2011,24,2011-01-22,Newcastle United,NEW,Tottenham Hotspur,TOT,1,1,2,3.5,3.4,2.1
England,England Premier League,2010/2011,24,2011-01-22,Wolverhampton Wanderers,WOL,Liverpool,LIV,0,3,3,3.4,3.2,2.25
England,England Premier League,2010/2011,24,2011-01-23,Blackburn Rovers,BLB,West Bromwich Albion,WBA,2,0,2,2.25,3.3,3.25
England,England Premier League,2010/2011,24,2011-01-22,Fulham,FUL,Stoke City,STK,2,0,2,2.2,3.2,3.5
England,England Premier League,2010/2011,24,2011-01-24,Bolton Wanderers,BOL,Chelsea,CHE,0,4,4,6.0,3.75,1.62
England,England Premier League,2010/2011,24,2011-01-22,Blackpool,BLA,Sunderland,SUN,1,2,3,2.5,3.25,2.88
England,England Premier League,2010/2011,25,2011-02-01,Manchester United,MUN,Aston Villa,AVL,3,1,4,1.33,5.0,9.5
England,England Premier League,2010/2011,25,2011-02-01,Arsenal,ARS,Everton,EVE,2,1,3,1.4,4.5,8.5
England,England Premier League,2010/2011,25,2011-02-01,Sunderland,SUN,Chelsea,CHE,2,4,6,5.5,3.6,1.67
England,England Premier League,2010/2011,25,2011-02-02,Birmingham City,BIR,Manchester City,MCI,2,2,4,4.5,3.5,1.83
England,England Premier League,2010/2011,25,2011-02-02,Bolton Wanderers,BOL,Wolverhampton Wanderers,WOL,1,0,1,1.83,3.5,4.5
England,England Premier League,2010/2011,25,2011-02-01,West Bromwich Albion,WBA,Wigan Athletic,WIG,2,2,4,1.73,3.6,5.0
England,England Premier League,2010/2011,25,2011-02-02,Blackpool,BLA,West Ham United,WHU,1,3,4,2.38,3.3,3.0
England,England Premier League,2010/2011,25,2011-02-02,Liverpool,LIV,Stoke City,STK,2,0,2,1.62,3.75,6.0
England,England Premier League,2010/2011,25,2011-02-02,Blackburn Rovers,BLB,Tottenham Hotspur,TOT,0,1,1,3.25,3.4,2.2
England,England Premier League,2010/2011,25,2011-02-02,Fulham,FUL,Newcastle United,NEW,1,0,1,2.1,3.3,3.6
England,England Premier League,2010/2011,26,2011-02-05,Tottenham Hotspur,TOT,Bolton Wanderers,BOL,2,1,3,1.57,4.0,6.0
England,England Premier League,2010/2011,26,2011-02-06,West Ham United,WHU,Birmingham City,BIR,0,1,1,2.0,3.5,3.75
England,England Premier League,2010/2011,26,2011-02-05,Aston Villa,AVL,Fulham,FUL,2,2,4,1.91,3.4,4.2
England,England Premier League,2010/2011,26,2011-02-05,Everton,EVE,Blackpool,BLA,5,3,8,1.44,4.5,7.0
England,England Premier League,2010/2011,26,2011-02-05,Newcastle United,NEW,Arsenal,ARS,4,4,8,5.0,4.0,1.67
England,England Premier League,2010/2011,26,2011-02-05,Manchester City,MCI,West Bromwich Albion,WBA,3,0,3,1.4,4.5,8.5
England,England Premier League,2010/2011,26,2011-02-05,Wolverhampton Wanderers,WOL,Manchester United,MUN,2,1,3,8.5,4.5,1.4
England,England Premier League,2010/2011,26,2011-02-05,Stoke City,STK,Sunderland,SUN,3,2,5,2.1,3.2,3.75
England,England Premier League,2010/2011,26,2011-02-05,Wigan Athletic,WIG,Blackburn Rovers,BLB,4,3,7,2.5,3.25,2.9
England,England Premier League,2010/2011,26,2011-02-06,Chelsea,CHE,Liverpool,LIV,0,1,1,1.62,4.0,5.5
England,England Premier League,2010/2011,27,2011-02-12,Manchester United,MUN,Manchester City,MCI,2,1,3,1.73,3.6,5.0
England,England Premier League,2010/2011,27,2011-02-12,Arsenal,ARS,Wolverhampton Wanderers,WOL,2,0,2,1.22,6.0,15.0
England,England Premier League,2010/2011,27,2011-02-12,Liverpool,LIV,Wigan Athletic,WIG,1,1,2,1.36,4.75,9.0
England,England Premier League,2010/2011,27,2011-02-12,Sunderland,SUN,Tottenham Hotspur,TOT,1,2,3,2.75,3.25,2.6
England,England Premier League,2010/2011,27,2011-02-12,Blackburn Rovers,BLB,Newcastle United,NEW,0,0,0,2.1,3.4,3.5
England,England Premier League,2010/2011,27,2011-02-14,Fulham,FUL,Chelsea,CHE,0,0,0,5.0,3.6,1.73
England,England Premier League,2010/2011,27,2011-02-12,Birmingham City,BIR,Stoke City,STK,1,0,1,2.5,3.2,2.9
England,England Premier League,2010/2011,27,2011-02-13,Bolton Wanderers,BOL,Everton,EVE,2,0,2,2.75,3.25,2.6
England,England Premier League,2010/2011,27,2011-02-12,West Bromwich Albion,WBA,West Ham United,WHU,3,3,6,1.91,3.6,4.0
England,England Premier League,2010/2011,27,2011-02-12,Blackpool,BLA,Aston Villa,AVL,1,1,2,3.25,3.4,2.2
England,England Premier League,2010/2011,28,2011-04-20,Tottenham Hotspur,TOT,Arsenal,ARS,3,3,6,2.88,3.4,2.4
England,England Premier League,2010/2011,28,2011-02-27,West Ham United,WHU,Liverpool,LIV,3,1,4,3.4,3.3,2.2
England,England Premier League,2010/2011,28,2011-02-26,Aston Villa,AVL,Blackburn Rovers,BLB,4,1,5,1.73,3.6,5.0
England,England Premier League,2010/2011,28,2011-02-26,Everton,EVE,Sunderland,SUN,2,0,2,1.73,3.6,5.0
England,England Premier League,2010/2011,28,2011-02-26,Newcastle United,NEW,Bolton Wanderers,BOL,1,1,2,2.1,3.25,3.75
England,England Premier League,2010/2011,28,2011-02-27,Manchester City,MCI,Fulham,FUL,1,1,2,1.5,4.0,7.5
England,England Premier League,2010/2011,28,2011-02-26,Wolverhampton Wanderers,WOL,Blackpool,BLA,4,0,4,1.83,3.6,4.33
England,England Premier League,2010/2011,28,2011-02-28,Stoke City,STK,West Bromwich Albion,WBA,1,1,2,1.91,3.4,4.2
England,England Premier League,2010/2011,28,2011-02-26,Wigan Athletic,WIG,Manchester United,MUN,0,4,4,6.5,4.0,1.53
England,England Premier League,2010/2011,28,2011-04-20,Chelsea,CHE,Birmingham City,BIR,3,1,4,1.2,6.5,15.0
England,England Premier League,2010/2011,29,2011-03-05,Arsenal,ARS,Sunderland,SUN,0,0,0,1.44,4.33,7.5
England,England Premier League,2010/2011,29,2011-03-06,Liverpool,LIV,Manchester United,MUN,3,1,4,2.8,3.2,2.6
England,England Premier League,2010/2011,29,2011-03-05,West Ham United,WHU,Stoke City,STK,3,0,3,2.25,3.3,3.25
England,England Premier League,2010/2011,29,2011-03-05,Newcastle United,NEW,Everton,EVE,1,2,3,2.6,3.2,2.8
England,England Premier League,2010/2011,29,2011-03-05,Manchester City,MCI,Wigan Athletic,WIG,1,0,1,1.36,4.75,9.0
England,England Premier League,2010/2011,29,2011-03-06,Wolverhampton Wanderers,WOL,Tottenham Hotspur,TOT,3,3,6,3.0,3.3,2.38
England,England Premier League,2010/2011,29,2011-03-05,Fulham,FUL,Blackburn Rovers,BLB,3,2,5,1.73,3.6,5.0
England,England Premier League,2010/2011,29,2011-03-05,Birmingham City,BIR,West Bromwich Albion,WBA,1,3,4,2.38,3.2,3.1
England,England Premier League,2010/2011,29,2011-03-05,Bolton Wanderers,BOL,Aston Villa,AVL,3,2,5,2.25,3.4,3.2
England,England Premier League,2010/2011,29,2011-03-07,Blackpool,BLA,Chelsea,CHE,1,3,4,10.0,5.5,1.3
England,England Premier League,2010/2011,3,2010-08-28,Manchester United,MUN,West Ham United,WHU,3,0,3,1.14,8.0,19.0
England,England Premier League,2010/2011,3,2010-08-29,Liverpool,LIV,West Bromwich Albion,WBA,1,0,1,1.22,6.0,15.0
England,England Premier League,2010/2011,3,2010-08-29,Sunderland,SUN,Manchester City,MCI,1,0,1,4.5,3.5,1.83
England,England Premier League,2010/2011,3,2010-08-28,Tottenham Hotspur,TOT,Wigan Athletic,WIG,0,1,1,1.25,5.75,13.0
England,England Premier League,2010/2011,3,2010-08-29,Aston Villa,AVL,Everton,EVE,1,0,1,2.5,3.25,2.88
England,England Premier League,2010/2011,3,2010-08-28,Wolverhampton Wanderers,WOL,Newcastle United,NEW,1,1,2,2.4,3.2,3.1
England,England Premier League,2010/2011,3,2010-08-28,Blackburn Rovers,BLB,Arsenal,ARS,1,2,3,6.0,4.0,1.57
England,England Premier League,2010/2011,3,2010-08-29,Bolton Wanderers,BOL,Birmingham City,BIR,2,2,4,2.1,3.3,3.6
England,England Premier League,2010/2011,3,2010-08-28,Blackpool,BLA,Fulham,FUL,2,2,4,3.2,3.25,2.3
England,England Premier League,2010/2011,3,2010-08-28,Chelsea,CHE,Stoke City,STK,2,0,2,1.11,9.0,23.0
England,England Premier League,2010/2011,30,2011-03-19,Manchester United,MUN,Bolton Wanderers,BOL,1,0,1,1.36,4.75,9.0
England,England Premier League,2010/2011,30,2011-03-20,Sunderland,SUN,Liverpool,LIV,0,2,2,2.63,3.2,2.75
England,England Premier League,2010/2011,30,2011-03-19,Tottenham Hotspur,TOT,West Ham United,WHU,0,0,0,1.57,4.0,6.0
England,England Premier League,2010/2011,30,2011-03-19,Aston Villa,AVL,Wolverhampton Wanderers,WOL,0,1,1,1.83,3.5,4.5
England,England Premier League,2010/2011,30,2011-03-19,Everton,EVE,Fulham,FUL,2,1,3,2.0,3.25,4.0
England,England Premier League,2010/2011,30,2011-03-19,Blackburn Rovers,BLB,Blackpool,BLA,2,2,4,1.8,3.6,4.5
England,England Premier League,2010/2011,30,2011-03-19,West Bromwich Albion,WBA,Arsenal,ARS,2,2,4,5.0,3.6,1.73
England,England Premier League,2010/2011,30,2011-03-19,Stoke City,STK,Newcastle United,NEW,4,0,4,2.2,3.25,3.4
England,England Premier League,2010/2011,30,2011-03-19,Wigan Athletic,WIG,Birmingham City,BIR,2,1,3,2.1,3.3,3.6
England,England Premier League,2010/2011,30,2011-03-20,Chelsea,CHE,Manchester City,MCI,2,0,2,1.62,3.75,6.0
England,England Premier League,2010/2011,31,2011-04-02,Arsenal,ARS,Blackburn Rovers,BLB,0,0,0,1.25,6.0,11.0
England,England Premier League,2010/2011,31,2011-04-02,West Ham United,WHU,Manchester United,MUN,2,4,6,4.5,3.6,1.8
England,England Premier League,2010/2011,31,2011-04-02,Everton,EVE,Aston Villa,AVL,2,2,4,1.83,3.6,4.33
England,England Premier League,2010/2011,31,2011-04-02,Newcastle United,NEW,Wolverhampton Wanderers,WOL,4,1,5,1.95,3.4,4.0
England,England Premier League,2010/2011,31,2011-04-03,Manchester City,MCI,Sunderland,SUN,5,0,5,1.5,4.0,7.0
England,England Premier League,2010/2011,31,2011-04-03,Fulham,FUL,Blackpool,BLA,3,0,3,1.53,4.2,6.0
England,England Premier League,2010/2011,31,2011-04-02,Birmingham City,BIR,Bolton Wanderers,BOL,2,1,3,2.5,3.25,2.88
England,England Premier League,2010/2011,31,2011-04-02,West Bromwich Albion,WBA,Liverpool,LIV,2,1,3,3.0,3.3,2.38
England,England Premier League,2010/2011,31,2011-04-02,Stoke City,STK,Chelsea,CHE,1,1,2,5.5,3.6,1.67
England,England Premier League,2010/2011,31,2011-04-02,Wigan Athletic,WIG,Tottenham Hotspur,TOT,0,0,0,3.0,3.25,2.4
England,England Premier League,2010/2011,32,2011-04-09,Manchester United,MUN,Fulham,FUL,2,0,2,1.44,4.33,7.5
England,England Premier League,2010/2011,32,2011-04-11,Liverpool,LIV,Manchester City,MCI,3,0,3,2.6,3.2,2.8
England,England Premier League,2010/2011,32,2011-04-09,Sunderland,SUN,West Bromwich Albion,WBA,2,3,5,2.2,3.2,3.5
England,England Premier League,2010/2011,32,2011-04-09,Tottenham Hotspur,TOT,Stoke City,STK,3,2,5,1.73,3.6,5.0
England,England Premier League,2010/2011,32,2011-04-10,Aston Villa,AVL,Newcastle United,NEW,1,0,1,1.83,3.6,4.33
England,England Premier League,2010/2011,32,2011-04-09,Wolverhampton Wanderers,WOL,Everton,EVE,0,3,3,2.6,3.25,2.8
